order_id,fecha,cliente,producto,categoria,precio_unitario,cantidad,ciudad,metodo_pago
283,2025-07-02,Eutropio Diéguez Gallo,Zapatillas,Ropa,936,4,Murcia,Transferencia
284,2025-01-21,Nicodemo López Orozco,Auriculares,Electrónica,579,4,Barcelona,Transferencia
285,2025-07-13,Eutimio Arrieta Lucena,Balón,Deportes,352,3,Madrid,Transferencia
286,2025-07-27,Adelia Alegre Jaén,Portátil,Electrónica,1001,5,Sevilla,PayPal
287,2024-12-22,Feliciana Planas Saavedra,Tablet,Electrónica,1147,2,Málaga,Tarjeta
288,2025-02-22,Pili Plana Alegre,Portátil,Electrónica,513,4,Sevilla,Tarjeta
289,2025-08-02,Guiomar Segovia Heras,Pesas,Deportes,1459,1,Barcelona,PayPal
290,2025-03-20,Petrona Girón Corominas,Puzzle,Juguetes,224,1,Valencia,Transferencia
291,2025-07-24,Marisa de Marco,Pelota,Juguetes,220,3,Murcia,PayPal
292,2025-04-14,Bernabé Carballo Mulet,Lámpara,Hogar,207,2,Murcia,Transferencia
293,2025-07-27,Hugo Valentín-Blazquez,Camiseta,Ropa,716,3,Valencia,PayPal
294,2025-03-02,Sebastián de Cornejo,Chaqueta,Ropa,1228,1,Barcelona,Tarjeta
295,2024-11-13,Adelaida Fonseca Barragán,Puzzle,Juguetes,1111,5,Valencia,PayPal
296,2025-07-09,Enrique Morales Corral,Muñeca,Juguetes,1477,5,Valencia,PayPal
297,2025-01-23,Jeremías del Zurita,Patines,Deportes,700,2,Málaga,Transferencia
298,2024-11-03,Antonia Cid Castilla,Balón,Deportes,1284,3,Bilbao,Tarjeta
299,2025-05-20,Visitación Izquierdo Rubio,Pesas,Deportes,792,4,Málaga,Tarjeta
300,2024-11-01,Casandra Valero Arnaiz,Tablet,Electrónica,220,4,Bilbao,PayPal
301,2025-03-19,Ignacio Sales Tejada,Chaqueta,Ropa,1496,2,Murcia,PayPal
302,2024-10-04,Agapito Manso-Peralta,Silla,Hogar,1203,1,Zaragoza,Transferencia
303,2025-08-26,Dorita Pou Gomila,Smartphone,Electrónica,75,5,Bilbao,Tarjeta
304,2025-08-27,Amor Huertas,Smartphone,Electrónica,767,3,Málaga,Transferencia
305,2025-06-07,Lucía Sancho Francisco,Patines,Deportes,449,1,Madrid,Transferencia
306,2025-06-19,Jose de Gaya,Smartphone,Electrónica,1296,1,Bilbao,Tarjeta
307,2025-09-11,Patricia Royo Perez,Bicicleta,Deportes,380,2,Barcelona,Tarjeta
308,2025-08-16,Modesto Rueda Tomé,Pesas,Deportes,740,4,Valencia,Tarjeta
309,2025-08-05,Marina Jessica Cerdán Roura,Zapatillas,Ropa,505,4,Sevilla,Tarjeta
310,2025-02-21,Yago Tejada Pera,Consola portátil,Juguetes,476,4,Bilbao,Transferencia
311,2025-09-07,Olegario Roda-Lara,Pantalón,Ropa,13,1,Málaga,Tarjeta
312,2025-05-27,Martirio Agudo Gelabert,Tablet,Electrónica,1247,5,Barcelona,Tarjeta
313,2025-07-26,Azucena del Ribes,Zapatillas,Ropa,274,3,Sevilla,Transferencia
314,2025-04-13,Iker Lamas Flor,Chaqueta,Ropa,603,2,Murcia,Transferencia
315,2025-02-08,Amelia Rivera-Cañizares,Auriculares,Electrónica,761,4,Murcia,Transferencia
316,2024-10-30,Domitila Verónica Piñol Cañete,Portátil,Electrónica,623,4,Sevilla,PayPal
317,2025-01-24,Oriana Mascaró,Silla,Hogar,1406,5,Murcia,PayPal
318,2024-10-24,Carmina Colom Artigas,Pantalón,Ropa,261,4,Valencia,PayPal
319,2025-07-12,Maribel Fabiola Palma Tamayo,Puzzle,Juguetes,1185,1,Bilbao,Tarjeta
320,2024-12-29,Adora Marquez Linares,Pantalón,Ropa,422,2,Bilbao,Transferencia
321,2025-03-08,Osvaldo Batalla,Silla,Hogar,374,5,Valencia,Transferencia
322,2024-12-06,Filomena Morell Fuente,Silla,Hogar,1432,5,Málaga,PayPal
323,2025-05-19,Filomena Angulo Villaverde,Camiseta,Ropa,1273,5,Murcia,Tarjeta
324,2024-12-20,Zacarías Colom Alberdi,Chaqueta,Ropa,649,4,Murcia,Transferencia
325,2025-04-26,Fermín de Cózar,Pantalón,Ropa,1091,3,Bilbao,Tarjeta
326,2025-04-09,Laura Barceló Domingo,Lámpara,Hogar,786,2,Málaga,PayPal
327,2024-11-10,Bonifacio Haro Morillo,Balón,Deportes,1447,4,Barcelona,Transferencia
328,2024-11-15,Eutropio Gibert Planas,Camiseta,Ropa,602,1,Málaga,Tarjeta
329,2024-11-28,Juliana Caballero Roselló,Monitor,Electrónica,1332,3,Zaragoza,PayPal
330,2025-06-12,Salvador Apolinar Malo Roman,Pesas,Deportes,568,5,Madrid,PayPal
331,2025-05-26,Tiburcio Duran Zurita,Raqueta,Deportes,313,3,Madrid,PayPal
332,2024-10-29,Lupe Somoza Donoso,Monitor,Electrónica,1043,2,Murcia,Tarjeta
333,2025-07-20,Ignacio Pino Mosquera,Bicicleta,Deportes,1370,5,Sevilla,Tarjeta
334,2024-11-29,Melchor Marín Marti,Pesas,Deportes,1197,1,Sevilla,Transferencia
335,2024-12-17,Leandro Olivares-Varela,Pesas,Deportes,632,5,Barcelona,PayPal
336,2025-09-22,Josefina Campo,Lámpara,Hogar,604,5,Murcia,Tarjeta
337,2025-06-12,Rosa María Losada Baquero,Camiseta,Ropa,923,4,Barcelona,Transferencia
338,2025-01-24,Ángel Hernandez Luna,Gorra,Ropa,1059,5,Madrid,Transferencia
339,2025-06-02,Chelo del Pacheco,Portátil,Electrónica,664,3,Murcia,Transferencia
340,2025-01-04,Elba Méndez-Medina,Raqueta,Deportes,1388,4,Valencia,PayPal
341,2025-02-22,Visitación Exposito Zapata,Muñeca,Juguetes,1380,2,Madrid,Tarjeta
342,2025-01-13,Esmeralda Amo Tirado,Consola portátil,Juguetes,474,3,Murcia,Tarjeta
343,2025-02-22,Clarisa Quirós Vigil,Lámpara,Hogar,863,4,Bilbao,PayPal
344,2024-11-08,Arcelia Alberdi Sosa,Consola portátil,Juguetes,1132,3,Sevilla,Tarjeta
345,2024-11-20,Bartolomé Isern Bermejo,Pesas,Deportes,517,4,Valencia,PayPal
346,2025-08-08,Alcides Mena Castañeda,Smartphone,Electrónica,972,2,Málaga,Tarjeta
347,2025-04-14,Gabriel Flor Madrigal,Zapatillas,Ropa,338,3,Murcia,Transferencia
348,2025-08-03,Eutropio Murillo Martinez,Chaqueta,Ropa,230,4,Madrid,Transferencia
349,2025-02-19,Leandro Plácido Navarro Salcedo,Camiseta,Ropa,1313,5,Sevilla,Tarjeta
350,2025-01-02,Noemí Segovia Arnau,Portátil,Electrónica,972,3,Madrid,PayPal
351,2024-12-16,Iris Delfina Madrid Cabrero,Silla,Hogar,535,3,Sevilla,Tarjeta
352,2025-03-19,Samuel Calvo Roig,Portátil,Electrónica,1290,1,Murcia,Tarjeta
353,2025-02-24,Emilio de Marco,Pesas,Deportes,1131,3,Madrid,PayPal
354,2024-10-21,Melisa Barceló Jódar,Patines,Deportes,990,2,Barcelona,PayPal
355,2025-02-04,Ariadna Pujol-Ballester,Pesas,Deportes,447,1,Bilbao,Tarjeta
356,2025-07-19,Carlito Guardia Laguna,Cafetera,Hogar,362,3,Bilbao,Transferencia
357,2025-09-18,Soraya Méndez-Marcos,Tablet,Electrónica,655,1,Valencia,Tarjeta
358,2025-08-28,Coral de Camino,Coche teledirigido,Juguetes,1190,5,Zaragoza,Tarjeta
359,2025-05-16,Rosaura Blázquez Font,Patines,Deportes,785,3,Valencia,PayPal
360,2025-04-14,Fabiola Jódar Carrión,Cafetera,Hogar,436,1,Murcia,PayPal
361,2025-08-06,Herberto Valbuena Bosch,Camiseta,Ropa,119,4,Valencia,PayPal
362,2025-04-18,Tiburcio Fiol-Araujo,Pantalón,Ropa,1062,2,Málaga,Transferencia
363,2025-01-21,Haroldo Aragón Santos,Portátil,Electrónica,724,5,Barcelona,Transferencia
364,2025-01-19,Rafa Montesinos Pou,Raqueta,Deportes,457,5,Zaragoza,Transferencia
365,2025-04-08,Mariano Andres,Monitor,Electrónica,912,1,Bilbao,Transferencia
366,2024-10-21,Dani Bas Mateo,Cafetera,Hogar,1165,1,Murcia,Transferencia
367,2024-11-02,Dominga Rojas Ríos,Pelota,Juguetes,1229,5,Murcia,PayPal
368,2025-08-01,Ágata Aguilera Font,Puzzle,Juguetes,756,4,Zaragoza,Tarjeta
369,2024-10-29,Sara Ballesteros Bernad,Smartphone,Electrónica,1050,1,Barcelona,Transferencia
370,2025-06-23,Sancho Bas León,Coche teledirigido,Juguetes,409,4,Málaga,PayPal
371,2024-10-09,Olivia Román Olivé,Puzzle,Juguetes,1142,4,Bilbao,Transferencia
372,2025-02-22,Priscila Manrique Casado,Bicicleta,Deportes,1294,4,Madrid,PayPal
373,2025-07-25,Sabas Ayala,Muñeca,Juguetes,695,3,Sevilla,Transferencia
374,2024-11-30,Evaristo Amores Cuéllar,Tablet,Electrónica,1024,4,Sevilla,Tarjeta
375,2025-06-12,Encarnita Romeu Godoy,Gorra,Ropa,989,2,Sevilla,PayPal
376,2024-11-12,Juan Manuel Rosselló Aramburu,Aspiradora,Hogar,1365,2,Zaragoza,Tarjeta
377,2024-10-26,Fermín del Maza,Lámpara,Hogar,1381,4,Zaragoza,Transferencia
378,2025-05-10,Azucena Reina,Portátil,Electrónica,1078,4,Madrid,Tarjeta
379,2024-10-14,Germán Palau-Arana,Chaqueta,Ropa,315,2,Barcelona,Transferencia
380,2025-05-20,Rosario Mas Arribas,Silla,Hogar,393,4,Valencia,Transferencia
381,2025-08-07,Isabel Consuelo Hernández Baeza,Muñeca,Juguetes,705,1,Bilbao,Transferencia
382,2025-07-21,Carmelita Noriega Cuervo,Silla,Hogar,1047,3,Bilbao,PayPal
383,2024-10-10,Carmelo Andreu Nicolás,Camiseta,Ropa,1153,5,Madrid,Tarjeta
384,2025-02-02,Luis Ángel Pellicer Blanch,Portátil,Electrónica,903,2,Barcelona,Tarjeta
385,2024-12-10,Ángel Ale Figueroa Bueno,Silla,Hogar,955,4,Valencia,Transferencia
386,2025-02-23,Sonia Maricruz Casanovas Ángel,Portátil,Electrónica,125,3,Murcia,Transferencia
387,2024-12-27,Reinaldo del Cuadrado,Silla,Hogar,587,4,Murcia,PayPal
388,2025-03-05,Gonzalo Toro Montes,Tablet,Electrónica,955,2,Málaga,Transferencia
389,2024-10-31,Dimas Emigdio Molins Varela,Lámpara,Hogar,88,5,Madrid,Transferencia
390,2025-06-12,Norberto Gómez Riera,Zapatillas,Ropa,700,4,Sevilla,Tarjeta
391,2025-09-06,Vasco López Trujillo,Balón,Deportes,272,3,Barcelona,PayPal
392,2024-11-16,Juanito Conde,Silla,Hogar,770,5,Barcelona,Transferencia
393,2025-07-02,Palmira Esteve-Cabezas,Mesa,Hogar,182,1,Bilbao,PayPal
394,2025-01-09,Florinda Torres Enríquez,Pelota,Juguetes,47,5,Madrid,Transferencia
395,2025-04-05,Etelvina Morillo Barral,Coche teledirigido,Juguetes,1470,1,Murcia,Tarjeta
396,2024-11-14,Leandro Falcón,Patines,Deportes,1118,5,Murcia,Tarjeta
397,2025-08-01,Graciana Saavedra Borrás,Auriculares,Electrónica,424,3,Madrid,Tarjeta
398,2025-09-22,Anacleto Alonso Torrecilla,Pantalón,Ropa,410,1,Zaragoza,Transferencia
399,2025-08-01,Hilario Sebastián Cerdán,Camiseta,Ropa,1443,3,Madrid,PayPal
400,2024-12-31,Víctor Blasco,Lámpara,Hogar,442,1,Sevilla,Transferencia
401,2025-06-05,Maricela de Luján,Smartphone,Electrónica,258,3,Valencia,Tarjeta
402,2025-07-24,Cándida Antón Vizcaíno,Patines,Deportes,187,2,Madrid,PayPal
403,2025-02-18,Nacio Diego Rincón,Muñeca,Juguetes,343,3,Bilbao,Tarjeta
404,2025-04-01,Desiderio Calderon-Cabanillas,Gorra,Ropa,1359,3,Murcia,Transferencia
405,2025-08-10,Hector Solana Gutierrez,Camiseta,Ropa,1069,5,Barcelona,Tarjeta
406,2024-11-11,Danilo Heliodoro Velasco Portillo,Muñeca,Juguetes,39,2,Murcia,Tarjeta
407,2025-03-15,Bárbara Carranza Carrera,Puzzle,Juguetes,1471,1,Bilbao,Tarjeta
408,2025-02-25,Ximena Paredes Diéguez,Balón,Deportes,645,1,Madrid,PayPal
409,2025-09-04,Zaida Roig Correa,Gorra,Ropa,416,4,Madrid,Tarjeta
410,2024-11-19,Guadalupe Chita Giménez Pablo,Bicicleta,Deportes,72,3,Madrid,Tarjeta
411,2025-08-20,Camila Diéguez Jover,Consola portátil,Juguetes,959,2,Málaga,PayPal
412,2025-06-07,Borja Ferrández Arranz,Auriculares,Electrónica,926,4,Valencia,PayPal
413,2025-05-22,Andrés Felipe Chamorro Guzmán,Auriculares,Electrónica,1174,3,Bilbao,Transferencia
414,2024-10-25,José Pérez-Pedro,Raqueta,Deportes,568,5,Barcelona,Transferencia
415,2025-03-30,Cayetano Miranda,Pesas,Deportes,1017,1,Madrid,Transferencia
416,2025-07-12,Ildefonso Frías Cruz,Pelota,Juguetes,922,5,Sevilla,PayPal
417,2024-10-22,Nicolás Delgado Moreno,Balón,Deportes,1456,2,Madrid,PayPal
418,2025-02-23,Socorro de Benavent,Bicicleta,Deportes,430,4,Madrid,Tarjeta
419,2025-07-15,Chus Adadia Grau,Balón,Deportes,1377,1,Zaragoza,PayPal
420,2024-11-11,Vidal Noguera Parra,Tablet,Electrónica,366,3,Málaga,PayPal
421,2025-06-07,Ricardo Doménech Torrents,Balón,Deportes,1067,5,Sevilla,PayPal
422,2025-08-15,Eufemia Peñalver Vargas,Muñeca,Juguetes,918,1,Bilbao,PayPal
423,2025-08-06,Pelayo Medina Blanch,Camiseta,Ropa,297,5,Murcia,Tarjeta
424,2025-01-11,Jovita de Mate,Bicicleta,Deportes,338,5,Murcia,Tarjeta
425,2024-10-20,Jacinta Pera Barros,Consola portátil,Juguetes,1068,4,Murcia,Tarjeta
426,2024-12-16,Francisco Castellanos Alemán,Camiseta,Ropa,247,1,Málaga,Transferencia
427,2025-09-07,Miguel Álvaro Peinado,Smartphone,Electrónica,427,3,Valencia,PayPal
428,2025-01-29,Danilo Barceló Samper,Raqueta,Deportes,448,5,Valencia,Tarjeta
429,2025-03-04,Raimundo Telmo Vargas Gutierrez,Coche teledirigido,Juguetes,301,2,Valencia,PayPal
430,2025-02-06,Azucena Arnau Grau,Lámpara,Hogar,355,3,Barcelona,Tarjeta
431,2025-08-15,Jose Carlos Valero Fajardo Alonso,Coche teledirigido,Juguetes,290,1,Valencia,Transferencia
432,2025-03-10,Jose Ignacio Pujol-Nogués,Zapatillas,Ropa,1296,4,Madrid,PayPal
433,2025-07-05,Raquel Roxana Talavera Borja,Patines,Deportes,633,2,Bilbao,Transferencia
434,2025-02-11,Calisto Giner Nebot,Muñeca,Juguetes,145,1,Zaragoza,PayPal
435,2024-12-02,Adán Lopez Aranda,Balón,Deportes,277,4,Barcelona,Tarjeta
436,2025-03-15,Isidora Peralta-Aguilar,Camiseta,Ropa,1120,5,Madrid,Tarjeta
437,2025-04-05,Trinidad del Girona,Patines,Deportes,872,1,Valencia,Tarjeta
438,2025-07-29,Cirino Acedo Gallardo,Zapatillas,Ropa,1006,4,Valencia,Tarjeta
439,2024-12-03,Cayetano Vallejo-Navarrete,Pelota,Juguetes,296,5,Murcia,Tarjeta
440,2024-10-05,Onofre del Oliva,Balón,Deportes,133,2,Barcelona,Transferencia
441,2025-03-10,Silvestre de Arias,Smartphone,Electrónica,753,4,Barcelona,Transferencia
442,2025-02-24,Adolfo Fabregat Font,Pantalón,Ropa,514,4,Málaga,PayPal
443,2025-05-01,Hipólito Ribera Alcolea,Patines,Deportes,777,3,Valencia,Transferencia
444,2025-01-20,Guiomar Corral Badía,Balón,Deportes,1007,3,Zaragoza,Transferencia
445,2025-03-01,Leonor Perales Neira,Mesa,Hogar,1090,4,Zaragoza,Transferencia
446,2025-09-05,Gema Gilabert Zabaleta,Pantalón,Ropa,1108,4,Zaragoza,PayPal
447,2024-12-14,Danilo Tejada Malo,Pesas,Deportes,73,3,Zaragoza,Tarjeta
448,2025-08-02,Amaro Bustos Garay,Chaqueta,Ropa,664,5,Málaga,Tarjeta
449,2025-04-21,Bernardo Valencia Seguí,Silla,Hogar,1097,3,Zaragoza,Transferencia
450,2024-10-19,Roque Jordán Blazquez,Lámpara,Hogar,702,3,Sevilla,Tarjeta
451,2025-07-08,Ámbar Simó Cuadrado,Chaqueta,Ropa,806,1,Murcia,Transferencia
452,2024-12-10,Catalina Amada Fuster Matas,Tablet,Electrónica,1190,3,Bilbao,Transferencia
453,2024-11-27,Silvestre Marco Madrigal,Zapatillas,Ropa,678,5,Madrid,Tarjeta
454,2025-06-21,Ambrosio del Vera,Tablet,Electrónica,858,5,Bilbao,Transferencia
455,2024-11-19,Gabriel Guillermo Angulo Flores,Chaqueta,Ropa,209,5,Bilbao,Tarjeta
456,2025-02-23,Adelina Jáuregui Borrás,Raqueta,Deportes,1332,4,Madrid,Transferencia
457,2024-11-25,Dimas Gallo Cuadrado,Mesa,Hogar,1172,1,Sevilla,Transferencia
458,2025-01-20,Débora María Teresa Barros Lobato,Chaqueta,Ropa,1313,3,Madrid,Tarjeta
459,2025-06-04,María José Ramos Barroso,Bicicleta,Deportes,606,3,Bilbao,PayPal
460,2024-11-09,Goyo Perez Zamora,Monitor,Electrónica,1351,3,Barcelona,PayPal
461,2025-02-02,Feliciana Baró Collado,Zapatillas,Ropa,1381,2,Sevilla,Tarjeta
462,2024-10-04,Marianela Acevedo-Pazos,Consola portátil,Juguetes,734,4,Bilbao,PayPal
463,2024-11-23,Samuel Castellanos Armengol,Bicicleta,Deportes,891,5,Barcelona,Transferencia
464,2025-07-08,Paloma Rivero,Muñeca,Juguetes,1168,3,Málaga,Transferencia
465,2025-05-04,Aitana Fábregas Diaz,Patines,Deportes,490,5,Zaragoza,Tarjeta
466,2025-04-17,Ani del Leiva,Aspiradora,Hogar,610,5,Zaragoza,Transferencia
467,2024-10-11,Nidia Vilanova-Antúnez,Lámpara,Hogar,463,3,Sevilla,PayPal
468,2025-01-04,Noé Benito Sandoval,Tablet,Electrónica,429,5,Zaragoza,PayPal
469,2025-08-06,Paz Bertrán-Sans,Tablet,Electrónica,318,2,Madrid,Transferencia
470,2025-03-18,Milagros Barrio Domingo,Pelota,Juguetes,1171,4,Sevilla,PayPal
471,2024-11-17,Josefa Pons Palma,Pelota,Juguetes,315,1,Murcia,Transferencia
472,2024-11-16,Encarnita Seco,Camiseta,Ropa,174,1,Bilbao,PayPal
473,2025-04-25,Gregorio Villalba,Pantalón,Ropa,1049,5,Málaga,PayPal
474,2025-07-31,Juan Manuel Rosselló Balaguer,Aspiradora,Hogar,53,5,Valencia,PayPal
475,2025-02-24,Luis Miguel Lledó Macias,Consola portátil,Juguetes,443,3,Valencia,Transferencia
476,2025-09-21,Ezequiel Haro Carbajo,Gorra,Ropa,963,1,Barcelona,Transferencia
477,2025-01-28,Luciano Vall Mata,Bicicleta,Deportes,1305,4,Bilbao,Transferencia
478,2025-09-15,Carmina Parra Salas,Balón,Deportes,896,3,Valencia,PayPal
479,2025-05-14,José Antonio Agustí Abella,Aspiradora,Hogar,1164,5,Valencia,Transferencia
480,2025-08-21,Loida Bonilla Rosa,Pantalón,Ropa,592,2,Zaragoza,Transferencia
481,2025-09-20,Elisabet Contreras Peinado,Mesa,Hogar,1187,1,Murcia,Transferencia
482,2025-01-21,Noé Haro-Correa,Puzzle,Juguetes,289,2,Zaragoza,Tarjeta
483,2025-01-19,Isaías Murcia Menendez,Mesa,Hogar,1246,1,Barcelona,Transferencia
484,2025-01-08,Nando Montalbán,Mesa,Hogar,745,2,Málaga,PayPal
485,2025-06-04,Paola Coca Canals,Gorra,Ropa,646,3,Murcia,PayPal
486,2024-11-23,Amancio Infante Perera,Bicicleta,Deportes,1391,4,Zaragoza,PayPal
487,2025-09-26,Ángel Garmendia Ángel,Camiseta,Ropa,1419,5,Zaragoza,PayPal
488,2025-09-05,Nélida Petrona Guillén Díaz,Smartphone,Electrónica,241,5,Zaragoza,Transferencia
489,2024-11-25,Estrella del Mármol,Coche teledirigido,Juguetes,259,1,Murcia,Tarjeta
490,2025-01-21,Abilio Rivas,Chaqueta,Ropa,350,3,Sevilla,Transferencia
491,2025-02-24,Tecla Alcántara-Boix,Mesa,Hogar,201,3,Barcelona,PayPal
492,2025-03-17,Óscar Velasco Barriga,Raqueta,Deportes,129,3,Zaragoza,PayPal
493,2025-03-03,Estrella Real Guerrero,Portátil,Electrónica,572,2,Bilbao,Tarjeta
494,2025-01-26,Sergio Solís Goicoechea,Pesas,Deportes,1012,3,Málaga,Tarjeta
495,2025-03-29,Remedios Dulce Adadia Anaya,Chaqueta,Ropa,1176,2,Sevilla,Transferencia
496,2025-09-26,María Carmen Jerez,Monitor,Electrónica,1315,2,Valencia,Transferencia
497,2024-10-09,Bárbara Ayuso Barberá,Cafetera,Hogar,959,4,Barcelona,Transferencia
498,2024-09-29,Charo Mesa,Pantalón,Ropa,547,1,Málaga,Tarjeta
499,2025-07-10,Marcial Samper Varela,Coche teledirigido,Juguetes,118,3,Barcelona,Transferencia
500,2025-04-28,Marcial Mir Vidal,Portátil,Electrónica,405,3,Sevilla,PayPal
501,2024-11-16,Geraldo Asenjo Neira,Tablet,Electrónica,40,3,Zaragoza,Transferencia
502,2025-01-19,Blanca Anna Manzano Arrieta,Silla,Hogar,593,1,Sevilla,PayPal
503,2025-09-06,Odalis Ureña Solís,Monitor,Electrónica,1283,3,Málaga,Tarjeta
504,2025-08-06,Aitor Egea-Cuevas,Consola portátil,Juguetes,367,2,Madrid,PayPal
505,2024-11-30,Leoncio del Pla,Monitor,Electrónica,207,1,Zaragoza,PayPal
506,2025-06-01,Angelino del Vicens,Smartphone,Electrónica,1473,4,Sevilla,Transferencia
507,2024-12-08,Juan Manuel Verdugo Quero,Camiseta,Ropa,1250,5,Murcia,Tarjeta
508,2025-09-13,Ildefonso Gil Sala,Silla,Hogar,220,5,Zaragoza,Tarjeta
509,2025-08-28,Vanesa Parra,Coche teledirigido,Juguetes,1462,4,Barcelona,PayPal
510,2025-04-30,Eulalia Carnero Menéndez,Bicicleta,Deportes,376,4,Barcelona,Transferencia
511,2025-07-28,Leocadia Tamarit Ibañez,Monitor,Electrónica,1338,5,Murcia,PayPal
512,2025-04-23,Aroa Marita Canet Simó,Lámpara,Hogar,950,1,Sevilla,PayPal
513,2025-05-19,Conrado Álvaro,Patines,Deportes,955,1,Valencia,Transferencia
514,2024-11-20,Sebastián Borrás,Zapatillas,Ropa,1489,4,Sevilla,Tarjeta
515,2025-03-06,Jose Ignacio Teruel Manzano,Muñeca,Juguetes,956,3,Sevilla,Transferencia
516,2025-08-03,Máximo Lisandro Ángel Cañas,Monitor,Electrónica,883,2,Sevilla,Transferencia
517,2024-10-26,Eustaquio Moya Huerta,Pesas,Deportes,177,1,Bilbao,Tarjeta
518,2024-12-04,Olivia Vargas,Chaqueta,Ropa,1132,1,Murcia,Tarjeta
519,2025-09-08,Encarna Rodriguez Alberdi,Camiseta,Ropa,656,4,Sevilla,PayPal
520,2025-06-09,Celso Miró Lluch,Aspiradora,Hogar,1433,5,Bilbao,Tarjeta
521,2025-05-15,Crescencia Ibáñez Valera,Pesas,Deportes,1317,4,Sevilla,Tarjeta
522,2025-06-15,Malena Serrano,Puzzle,Juguetes,1149,4,Sevilla,PayPal
523,2025-06-27,Ignacio Ferrán,Pesas,Deportes,1489,5,Málaga,Tarjeta
524,2025-02-06,Raquel Dueñas Benet,Balón,Deportes,1138,3,Madrid,Tarjeta
525,2025-08-27,Dominga Samper Robledo,Puzzle,Juguetes,1282,3,Málaga,Transferencia
526,2025-08-28,Jessica Díaz Ayllón,Pelota,Juguetes,1088,1,Murcia,PayPal
527,2025-03-23,Mariana Barranco Tejada,Bicicleta,Deportes,1293,4,Bilbao,Tarjeta
528,2025-08-22,Lupita Aguirre,Coche teledirigido,Juguetes,871,4,Madrid,Tarjeta
529,2025-03-19,Custodio Espada Conesa,Puzzle,Juguetes,458,2,Bilbao,Tarjeta
530,2025-01-24,Tomás Ruiz España,Cafetera,Hogar,402,1,Barcelona,PayPal
531,2025-01-26,Virginia Anguita Baños,Mesa,Hogar,1008,1,Zaragoza,PayPal
532,2025-04-18,Josefa Estrada Palacios,Bicicleta,Deportes,943,1,Sevilla,Tarjeta
533,2025-01-16,Celestina Maza Boada,Pelota,Juguetes,1211,2,Bilbao,Tarjeta
534,2024-12-11,Lázaro Ezequiel Oliva Cortes,Balón,Deportes,783,2,Madrid,PayPal
535,2025-07-30,Natalio Carrera Rojas,Cafetera,Hogar,703,1,Murcia,Tarjeta
536,2024-12-09,José Manuel Cobos Mateo,Chaqueta,Ropa,1160,2,Madrid,Tarjeta
537,2025-04-29,Marcela Lasa Borrego,Camiseta,Ropa,858,5,Sevilla,Transferencia
538,2025-09-13,Angelina Reguera-Rocamora,Camiseta,Ropa,1427,5,Bilbao,PayPal
539,2024-12-10,Dulce Ruano Galán,Patines,Deportes,1142,3,Bilbao,Transferencia
540,2025-04-04,Nilo Arce Narváez,Patines,Deportes,1158,1,Barcelona,PayPal
541,2025-06-16,Adoración Clemente Quero,Balón,Deportes,242,4,Barcelona,Transferencia
542,2025-05-26,Moisés Tenorio Casanovas,Chaqueta,Ropa,712,3,Sevilla,PayPal
543,2024-10-10,Casandra Alcaraz Villaverde,Smartphone,Electrónica,224,5,Bilbao,Transferencia
544,2025-05-30,Luís Álvarez Pérez,Pelota,Juguetes,982,5,Zaragoza,Tarjeta
545,2025-02-14,Leocadia Guiomar Camacho Cervera,Chaqueta,Ropa,1431,1,Málaga,Transferencia
546,2024-12-23,Zaida Olivé Jiménez,Smartphone,Electrónica,951,4,Madrid,Tarjeta
547,2024-12-07,Miriam Naranjo Seco,Patines,Deportes,1006,5,Madrid,Transferencia
548,2025-07-15,Susanita Clemente,Monitor,Electrónica,800,2,Zaragoza,Transferencia
549,2025-05-25,Ricarda Ariño,Pantalón,Ropa,1434,1,Málaga,PayPal
550,2025-08-18,Armando Salazar Amores,Muñeca,Juguetes,1066,2,Zaragoza,Transferencia
551,2025-09-11,Tomás España Nicolás,Pantalón,Ropa,1395,3,Málaga,PayPal
552,2025-01-16,Cebrián de Blanes,Zapatillas,Ropa,1408,5,Bilbao,Tarjeta
553,2024-12-17,Isidoro Bertrán Almansa,Consola portátil,Juguetes,1406,4,Valencia,PayPal
554,2024-10-13,Feliciana Antón Rovira,Consola portátil,Juguetes,1049,2,Murcia,PayPal
555,2025-02-17,Rosario Santos Cózar,Gorra,Ropa,471,4,Barcelona,Transferencia
556,2025-08-16,Raquel Esteban Bayona,Chaqueta,Ropa,92,5,Sevilla,Tarjeta
557,2024-11-07,Mateo Luís Valle Múñiz,Mesa,Hogar,1499,5,Bilbao,Tarjeta
558,2025-03-19,Ángel del Rodríguez,Puzzle,Juguetes,1138,2,Sevilla,Transferencia
559,2025-04-14,Maximino Méndez Posada,Tablet,Electrónica,504,1,Málaga,Transferencia
560,2025-07-13,Borja Valenciano Leon,Mesa,Hogar,647,1,Barcelona,Transferencia
561,2025-06-26,Pelayo Ropero-Palau,Silla,Hogar,1200,1,Barcelona,Tarjeta
562,2024-10-18,María Teresa de Berrocal,Pesas,Deportes,573,4,Murcia,Transferencia
563,2025-04-01,Marcos Pujadas Bejarano,Coche teledirigido,Juguetes,1306,5,Zaragoza,Tarjeta
564,2025-03-27,Ámbar Lozano Jurado,Muñeca,Juguetes,90,1,Madrid,Tarjeta
565,2025-05-29,Rosalva de Calvet,Balón,Deportes,1486,4,Madrid,PayPal
566,2025-09-18,Custodia Carballo,Pesas,Deportes,287,3,Sevilla,Transferencia
